family,target,budget,repeat,fold,model,preprocessing,fit_seconds,model_bytes,mae,rmse,r2,rpiq,baseline_rmse,rmse_improvement_pct,best_epoch,validation_loss,parameters,device
PCA–Gaussian Process,N,60,1,3,PCA–Gaussian Process,SNV + latent scores,0.005559207987971604,362747,0.3122473032255479,0.3604525181417237,0.17162441781814963,1.2364319225667564,0.4375478100257541,17.619855503217483,,,,
PCA–Gaussian Process,N,60,1,4,PCA–Gaussian Process,SNV + latent scores,0.005339458002708852,362747,0.40194184545132944,0.6241178231566546,0.2759318664902125,0.5912785796334701,0.814515361273193,23.375561366813557,,,,
PCA–Gaussian Process,N,60,1,5,PCA–Gaussian Process,SNV + latent scores,0.0066784999798983335,362747,0.5624195872045091,0.9487347820685763,0.14808372568078843,0.9976760817562006,1.1990443582112937,20.875756132669135,,,,
PCA–Gaussian Process,P,60,1,1,PCA–Gaussian Process,SNV + latent scores,0.00560366699937731,362747,14.142865768853511,23.318368781053643,-0.3406339718903979,0.6646018057914833,24.156710923220352,3.470431652849159,,,,
PCA–Gaussian Process,P,60,1,2,PCA–Gaussian Process,SNV + latent scores,0.00563074997626245,362747,5.5329022014450215,7.535095225589705,0.21169237474067226,1.0916477833040592,8.905309097695598,15.386483018994358,,,,
PCA–Gaussian Process,P,60,1,3,PCA–Gaussian Process,SNV + latent scores,0.005738042003940791,362747,19.80902308938559,34.462748695299524,-0.25100082195945794,0.8693175569041655,35.065729919698306,1.7195741419888568,,,,
PCA–Gaussian Process,P,60,1,4,PCA–Gaussian Process,SNV + latent scores,0.005712666024919599,362747,18.79173453568605,36.75041280084335,-0.1269170392485719,0.4586217191991166,37.77928612426888,2.7233794731886034,,,,
PCA–Gaussian Process,P,60,1,5,PCA–Gaussian Process,SNV + latent scores,0.005651333020068705,362747,7.341364605432037,10.221302246703615,0.1522471550690937,1.0087513558583234,11.516071309372032,11.243149055656724,,,,
PCA–Gaussian Process,K,60,1,1,PCA–Gaussian Process,SNV + latent scores,0.005675916996551678,362747,1.0482556176881477,1.6600075940112218,-0.2051350225108377,0.6422263190235844,1.7422233128591942,4.719011520575207,,,,
PCA–Gaussian Process,K,60,1,2,PCA–Gaussian Process,SNV + latent scores,0.00536045798799023,362747,0.817964173194255,0.9492992922709035,-0.5360222900630944,0.27049688342833134,0.7721704359016197,-22.939088073536567,,,,
PCA–Gaussian Process,K,60,1,3,PCA–Gaussian Process,SNV + latent scores,0.007282999984454364,362747,2.3471546508335543,3.977525325628726,-0.241793263294934,1.0202989717880706,4.214779893742693,5.629109327065873,,,,
PCA–Gaussian Process,K,60,1,4,PCA–Gaussian Process,SNV + latent scores,0.0053272079967428,362747,0.8968238376391283,1.0014097150506829,-0.025014040431413864,1.6637806341198016,1.1509060057481812,12.98944396421963,,,,
PCA–Gaussian Process,K,60,1,5,PCA–Gaussian Process,SNV + latent scores,0.005711792007787153,362747,1.8166301934622042,4.19338512575076,-0.04348454020496817,0.11062184514162636,4.2628855924161515,1.6303619967900504,,,,
PLS–Cascade Forest,N,60,1,1,PLS–Cascade Forest,SNV + latent scores,0.7805775839951821,1055396,0.3136546686519732,0.5189114013940853,0.5276266946636853,0.70131432653495,0.8273192038798165,37.27796974123341,,,,
PLS–Cascade Forest,N,60,1,2,PLS–Cascade Forest,SNV + latent scores,0.8111877499904949,1057268,0.11255024713282898,0.15011450061156348,0.8713819853335442,2.299095014765112,0.46707949910409613,67.8610384528763,,,,
PLS–Cascade Forest,N,60,1,3,PLS–Cascade Forest,SNV + latent scores,0.7922945420141332,1058420,0.22593837292727217,0.2980716269662429,0.4335358401777385,1.4951943079455645,0.4375478100257541,31.876786916451856,,,,
PLS–Cascade Forest,N,60,1,4,PLS–Cascade Forest,SNV + latent scores,0.7837972920096945,1053812,0.2396281181317891,0.36165655700872074,0.7568697754019014,1.0203810572445988,0.814515361273193,55.59855906911262,,,,
PLS–Cascade Forest,N,60,1,5,PLS–Cascade Forest,SNV + latent scores,0.7959188329987228,1059572,0.3393463064110079,0.6700346642448146,0.575085244857269,1.4126582556244593,1.1990443582112937,44.11927635068008,,,,
PLS–Cascade Forest,P,60,1,1,PLS–Cascade Forest,SNV + latent scores,0.8366897919913754,1054964,13.206280341960577,19.72370114938823,0.04084076073543064,0.7857262631704741,24.156710923220352,18.35104865029843,,,,
PLS–Cascade Forest,P,60,1,2,PLS–Cascade Forest,SNV + latent scores,0.8469063749944326,1053524,5.555116543799229,7.755939564653508,0.1648065688684195,1.0605639628095114,8.905309097695598,12.90656529080512,,,,
PLS–Cascade Forest,P,60,1,3,PLS–Cascade Forest,SNV + latent scores,0.8271488750178833,1054388,18.975449362539717,32.77627303968616,-0.13155822662415728,0.914047563117532,35.065729919698306,6.529043842107605,,,,
PLS–Cascade Forest,P,60,1,4,PLS–Cascade Forest,SNV + latent scores,0.8424581250001211,1056116,18.312970001318504,36.82469365224069,-0.13147714877951855,0.4576966113871376,37.77928612426888,2.5267615404065884,,,,
PLS–Cascade Forest,P,60,1,5,PLS–Cascade Forest,SNV + latent scores,0.8133264590287581,1053092,8.686111592454642,12.220507603703416,-0.21181210294345143,0.8437253864050077,11.516071309372032,-6.116984476798939,,,,
PLS–Cascade Forest,K,60,1,1,PLS–Cascade Forest,SNV + latent scores,0.8955461659934372,1053668,1.0372187752199984,1.7024070021703428,-0.2674836094026236,0.6262313097243415,1.7422233128591942,2.2853735451116264,,,,
PLS–Cascade Forest,K,60,1,2,PLS–Cascade Forest,SNV + latent scores,0.85269591701217,1054244,0.7681792950780567,1.2361779244978708,-1.604672779118867,0.20772292961331096,0.7721704359016197,-60.091330491623374,,,,
PLS–Cascade Forest,K,60,1,3,PLS–Cascade Forest,SNV + latent scores,1.1015601249819156,1058420,2.1757054206427973,3.7757659874782368,-0.11900887840847663,1.0748189939362316,4.214779893742693,10.416057714335714,,,,
PLS–Cascade Forest,K,60,1,4,PLS–Cascade Forest,SNV + latent scores,0.8445909169968218,1054244,0.7738142929616135,0.9719338609068218,0.034439171025144266,1.7142381367043293,1.1509060057481812,15.550544001637494,,,,
PLS–Cascade Forest,K,60,1,5,PLS–Cascade Forest,SNV + latent scores,0.878767333982978,1054532,1.7460396023061924,4.070814026816849,0.016625272200442076,0.11395263869686734,4.2628855924161515,4.50567019534857,,,,
Tiny 1D CNN,N,60,1,1,Tiny 1D CNN,SNV + local convolutions,4.973559125006432,207916,0.28054211635147536,0.45353929855038616,0.639148288950745,0.802400147381209,0.8273192038798165,45.17964814264469,48.0,0.5606945753097534,51619.0,mps
Tiny 1D CNN,P,60,1,1,Tiny 1D CNN,SNV + local convolutions,4.973559125006432,207916,15.098674358550609,24.880987239161637,-0.5263323340285848,0.6228623426809886,24.156710923220352,-2.9982406058644484,48.0,0.5606945753097534,51619.0,mps
Tiny 1D CNN,K,60,1,1,Tiny 1D CNN,SNV + local convolutions,4.973559125006432,207916,1.0096927801584734,1.6395836104092665,-0.17566257869601998,0.6502264110745214,1.7422233128591942,5.891305763868113,48.0,0.5606945753097534,51619.0,mps
Tiny 1D CNN,N,60,1,2,Tiny 1D CNN,SNV + local convolutions,1.3151279169833288,207916,0.17075994272152584,0.2036372823090946,0.7633148040451065,1.6948148987577913,0.46707949910409613,56.40200807363828,37.0,0.568957507610321,51619.0,mps
Tiny 1D CNN,P,60,1,2,Tiny 1D CNN,SNV + local convolutions,1.3151279169833288,207916,5.31210761235555,7.501490338404055,0.21870805695742945,1.0965381049534237,8.905309097695598,15.763840916592159,37.0,0.568957507610321,51619.0,mps
Tiny 1D CNN,K,60,1,2,Tiny 1D CNN,SNV + local convolutions,1.3151279169833288,207916,0.6709873419159796,0.957983934473208,-0.564255374306051,0.26804468296350276,0.7721704359016197,-24.063793423355342,37.0,0.568957507610321,51619.0,mps
Tiny 1D CNN,N,60,1,3,Tiny 1D CNN,SNV + local convolutions,0.8363010419998318,207916,0.2443955421159664,0.30781644508633077,0.39589170696896436,1.4478596160611406,0.4375478100257541,29.64964329996014,21.0,0.5783087611198425,51619.0,mps
Tiny 1D CNN,P,60,1,3,Tiny 1D CNN,SNV + local convolutions,0.8363010419998318,207916,19.559181536719002,32.85486266773672,-0.13699114176473715,0.9118611391859395,35.065729919698306,6.304922946205734,21.0,0.5783087611198425,51619.0,mps
Tiny 1D CNN,K,60,1,3,Tiny 1D CNN,SNV + local convolutions,0.8363010419998318,207916,2.2450179136400226,3.962584111957427,-0.23248141789022325,1.0241460838027006,4.214779893742693,5.983605031419998,21.0,0.5783087611198425,51619.0,mps
Tiny 1D CNN,N,60,1,4,Tiny 1D CNN,SNV + local convolutions,1.2091126659943257,207916,0.2079032430221389,0.31013814926442895,0.8212044744390838,1.189881028423114,0.814515361273193,61.92359726897687,40.0,0.48583754897117615,51619.0,mps
Tiny 1D CNN,P,60,1,4,Tiny 1D CNN,SNV + local convolutions,1.2091126659943257,207916,19.073457281424997,34.10227668378439,0.02963695300672664,0.4942349643187993,37.77928612426888,9.732871681030602,40.0,0.48583754897117615,51619.0,mps
Tiny 1D CNN,K,60,1,4,Tiny 1D CNN,SNV + local convolutions,1.2091126659943257,207916,0.9761644136430329,1.2157791838741807,-0.5108300707222992,1.370418339793832,1.1509060057481812,-5.636705152461751,40.0,0.48583754897117615,51619.0,mps
Tiny 1D CNN,N,60,1,5,Tiny 1D CNN,SNV + local convolutions,0.839297416008776,207916,0.3587354390577475,0.7044830763315646,0.5302698913556676,1.3435808918630663,1.1990443582112937,41.24628738652372,23.0,0.5734189748764038,51619.0,mps
Tiny 1D CNN,P,60,1,5,Tiny 1D CNN,SNV + local convolutions,0.839297416008776,207916,9.323334285958609,13.791869623240926,-0.5434873717735638,0.7475964304814169,11.516071309372032,-19.761933151775455,23.0,0.5734189748764038,51619.0,mps
Tiny 1D CNN,K,60,1,5,Tiny 1D CNN,SNV + local convolutions,0.839297416008776,207916,1.7250154034579062,4.232554521073188,-0.06306945694447941,0.1095981156746873,4.2628855924161515,0.7115150215835979,23.0,0.5734189748764038,51619.0,mps
PLS–RBF-SVR,N,120,1,1,PLS–RBF-SVR,SNV + latent scores,0.03159875000710599,513645,0.16624471047886352,0.21250581655999487,0.874576428745223,1.2217077358289805,0.6373328703346915,66.6570129282052,,,,
PLS–RBF-SVR,N,120,1,2,PLS–RBF-SVR,SNV + latent scores,0.007279291021404788,512449,0.3535419507515847,0.6560240807489155,0.35687637503311365,1.3872699596043063,1.0108126245749012,35.099338413505926,,,,
PLS–RBF-SVR,N,120,1,3,PLS–RBF-SVR,SNV + latent scores,0.006440249999286607,512909,0.2490906398788398,0.42803068441141184,0.6536393773161531,0.36913241446058237,0.7580497785016733,43.53528006334388,,,,
PLS–RBF-SVR,N,120,1,4,PLS–RBF-SVR,SNV + latent scores,0.006487917009508237,513461,0.2313883254556456,0.2904956643696197,0.5519171285921473,0.3843947214920224,0.4446952195998989,34.67533457387187,,,,
PLS–RBF-SVR,N,120,1,5,PLS–RBF-SVR,SNV + latent scores,0.006620708998525515,513921,0.13973450923658626,0.21429424519404347,0.8850169068912037,1.9003076803637806,0.7145803969113622,70.01117773167448,,,,
PLS–RBF-SVR,P,120,1,1,PLS–RBF-SVR,SNV + latent scores,0.007540625025285408,517142,13.07408068801363,18.984948793005668,-0.39416553165575174,0.7433725607518834,16.73596743224872,-13.438012292156827,,,,
PLS–RBF-SVR,P,120,1,2,PLS–RBF-SVR,SNV + latent scores,0.007188749994384125,516866,18.224606123064166,27.355825685652814,-0.830460148340386,0.5911177818507914,23.25075931031931,-17.65562285749337,,,,
PLS–RBF-SVR,P,120,1,3,PLS–RBF-SVR,SNV + latent scores,0.007162875001085922,517418,12.976325753813427,21.9985243414648,-0.4433626948424205,0.5469708928302959,19.76847331360908,-11.280845983794325,,,,
PLS–RBF-SVR,P,120,1,4,PLS–RBF-SVR,SNV + latent scores,0.007111917017027736,517142,13.24532163352533,31.963557256526254,-5.767845191061817,0.4077223756858007,12.743658262338325,-150.81932203870383,,,,
PLS–RBF-SVR,P,120,1,5,PLS–RBF-SVR,SNV + latent scores,0.007346833997871727,517234,25.41737356337947,39.73908023900304,-0.41353144544265175,0.6521668303375455,38.38259505264647,-3.53411535748424,,,,
PLS–RBF-SVR,K,120,1,1,PLS–RBF-SVR,SNV + latent scores,0.006977667013416067,516130,0.7020754164494224,1.1098573692698048,0.05599428867050116,0.332382290013623,1.1589076900122686,4.232461408720523,,,,
PLS–RBF-SVR,K,120,1,2,PLS–RBF-SVR,SNV + latent scores,0.007066375022986904,515762,0.8777330743555076,1.2248885366383124,0.44786570554537164,1.1429805555687325,1.8438307810072179,33.56827810580317,,,,
PLS–RBF-SVR,K,120,1,3,PLS–RBF-SVR,SNV + latent scores,0.007038958021439612,515762,1.1750326223171526,2.2060070853918234,-1.22151585546229,0.6944814914085559,1.6675276701993704,-32.292082753149884,,,,
PLS–RBF-SVR,K,120,1,4,PLS–RBF-SVR,SNV + latent scores,0.007539708982221782,516682,1.4554255007058456,3.1433111907560343,0.3226413611721082,0.4618924745269648,4.120640831905059,23.717904108065273,,,,
PLS–RBF-SVR,K,120,1,5,PLS–RBF-SVR,SNV + latent scores,0.007802124979207292,515486,0.9975066269025662,1.430287463328551,-0.10444772100083055,0.9318423982395224,1.625009413590324,11.98281983065876,,,,
PLS–Cubist,N,120,1,1,PLS–Cubist,SNV + latent scores,0.03675187498447485,535765,0.1385983778109828,0.2571629818049716,0.8163231492489288,1.0095543230125235,0.6373328703346915,59.65013044597495,,,,
PLS–Cubist,N,120,1,2,PLS–Cubist,SNV + latent scores,0.020983666996471584,544154,0.23152805783047584,0.3753642084694059,0.789447394444808,2.424531906520801,1.0108126245749012,62.86510483312713,,,,
PLS–Cubist,N,120,1,3,PLS–Cubist,SNV + latent scores,0.021738124982221052,539253,0.1529234722759292,0.24264237948832118,0.8886956809248812,0.6511640725465472,0.7580497785016733,67.99123403638252,,,,
PLS–Cubist,N,120,1,4,PLS–Cubist,SNV + latent scores,0.020206250017508864,536413,0.15569829283493103,0.19124577269634724,0.8057939651076049,0.5838821869139948,0.4446952195998989,56.9939670436721,,,,
PLS–Cubist,N,120,1,5,PLS–Cubist,SNV + latent scores,0.01931537501513958,537601,0.14513590205967083,0.2144008178801299,0.8849025118063875,1.8993630902456577,0.7145803969113622,69.9962637084873,,,,
PLS–Cubist,P,120,1,1,PLS–Cubist,SNV + latent scores,0.02044454199494794,535282,18.30576359230817,36.166953616166566,-4.059636763947929,0.39021506068157097,16.73596743224872,-116.10315485244112,,,,
PLS–Cubist,P,120,1,2,PLS–Cubist,SNV + latent scores,0.021922041021753103,537632,14.912062856476497,23.26385354598511,-0.32380474382166,0.6950918500254536,23.25075931031931,-0.056317453942197906,,,,
PLS–Cubist,P,120,1,3,PLS–Cubist,SNV + latent scores,0.019687791005708277,532819,11.254710586323986,18.382930192103,-0.007900947750405951,0.6545503015166202,19.76847331360908,7.008852426414932,,,,
PLS–Cubist,P,120,1,4,PLS–Cubist,SNV + latent scores,0.01994337499490939,531917,7.266240301325588,11.899986051472657,0.061934620903421944,1.0951489727491925,12.743658262338325,6.620329841698556,,,,
PLS–Cubist,P,120,1,5,PLS–Cubist,SNV + latent scores,0.021056749974377453,538292,22.009796868657205,36.22966156536536,-0.17489324340780898,0.7153395554976845,38.38259505264647,5.609139987351289,,,,
PLS–Cubist,K,120,1,1,PLS–Cubist,SNV + latent scores,0.01989045800291933,532690,0.6489350648189515,1.0726096782337156,0.11829418631567812,0.34392467406583704,1.1589076900122686,7.446495740971348,,,,
PLS–Cubist,K,120,1,2,PLS–Cubist,SNV + latent scores,0.019214708008803427,535025,0.8094519825659777,1.1543231872902129,0.5096497265982005,1.2128525143839501,1.8438307810072179,37.39538361217465,,,,
PLS–Cubist,K,120,1,3,PLS–Cubist,SNV + latent scores,0.03069374998449348,534600,0.7240731734577109,0.9551132258199091,0.5835668163587326,1.6040308617919048,1.6675276701993704,42.722795975810385,,,,
PLS–Cubist,K,120,1,4,PLS–Cubist,SNV + latent scores,0.040457625000271946,539724,1.4688774493355778,3.5090618470355346,0.1558376820856634,0.4137492718554249,4.120640831905059,14.841841592555857,,,,
PLS–Cubist,K,120,1,5,PLS–Cubist,SNV + latent scores,0.021676249976735562,533781,0.9540509886782891,1.392392900511934,-0.04669970043324634,0.9572028839776296,1.625009413590324,14.31477941807383,,,,
PLS–Extra Trees,N,120,1,1,PLS–Extra Trees,SNV + latent scores,0.10503883400815539,1897120,0.11334218176804929,0.2001063335216805,0.8887860698901678,1.297410209017055,0.6373328703346915,68.60253992288271,,,,
PLS–Extra Trees,N,120,1,2,PLS–Extra Trees,SNV + latent scores,0.09479416601243429,1889632,0.35431079918723624,0.6248286651049544,0.41658607390707014,1.4565312874164165,1.0108126245749012,38.185510359278794,,,,
PLS–Extra Trees,N,120,1,3,PLS–Extra Trees,SNV + latent scores,0.1063913750112988,1898560,0.20218345062807827,0.3623155039909503,0.7518281366085902,0.43608401589115114,0.7580497785016733,52.20425963225177,,,,
PLS–Extra Trees,N,120,1,4,PLS–Extra Trees,SNV + latent scores,0.1077496660000179,1896832,0.1345839309847254,0.19175930048328046,0.8047496116532873,0.5823185614391417,0.4446952195998989,56.8784884497274,,,,
PLS–Extra Trees,N,120,1,5,PLS–Extra Trees,SNV + latent scores,0.11123395897448063,1902160,0.1737533863853057,0.28087511574414314,0.8024670728892712,1.449843639302502,0.7145803969113622,60.69369983305274,,,,
PLS–Extra Trees,P,120,1,1,PLS–Extra Trees,SNV + latent scores,0.10243708299822174,1897552,10.464417252768465,16.553344585623808,-0.0599051262150565,0.8525703024545694,16.73596743224872,1.0911998207705322,,,,
PLS–Extra Trees,P,120,1,2,PLS–Extra Trees,SNV + latent scores,0.10127816701424308,1883440,13.576734451973564,22.5303853461752,-0.24164619541638976,0.7177203031170141,23.25075931031931,3.0982814562292065,,,,
PLS–Extra Trees,P,120,1,3,PLS–Extra Trees,SNV + latent scores,0.09151374999783002,1894672,9.990551979313757,18.27482111167765,0.003919022170306263,0.6584224505656678,19.76847331360908,7.555728650543609,,,,
PLS–Extra Trees,P,120,1,4,PLS–Extra Trees,SNV + latent scores,0.10594779200619087,1897696,8.212335222022348,11.264189945931236,0.15949532423767676,1.156963577723351,12.743658262338325,11.6094475067603,,,,
PLS–Extra Trees,P,120,1,5,PLS–Extra Trees,SNV + latent scores,0.10266500001307577,1891360,21.366013760125128,37.35623632679781,-0.2490967558144499,0.6937666250228901,38.38259505264647,2.67402119226405,,,,
PLS–Extra Trees,K,120,1,1,PLS–Extra Trees,SNV + latent scores,0.09939958300674334,1896688,0.5151991513237915,0.7646570133414141,0.5519013514188305,0.4824345131870032,1.1589076900122686,34.01916132480584,,,,
PLS–Extra Trees,K,120,1,2,PLS–Extra Trees,SNV + latent scores,0.08946204200037755,1891216,0.8558597069185687,1.446347549203766,0.2301663142124466,0.9679718964417384,1.8438307810072179,21.557468065823326,,,,
PLS–Extra Trees,K,120,1,3,PLS–Extra Trees,SNV + latent scores,0.10156716700294055,1892368,0.8911899022414586,1.295031064993813,0.2344104728440185,1.1830072128254887,1.6675276701993704,22.33825632176895,,,,
PLS–Extra Trees,K,120,1,4,PLS–Extra Trees,SNV + latent scores,0.09738799999468029,1901440,1.6491648980269318,3.701165830628809,0.06088018342324564,0.39227417806889764,4.120640831905059,10.179848678592993,,,,
PLS–Extra Trees,K,120,1,5,PLS–Extra Trees,SNV + latent scores,0.10052941701724194,1891648,0.8780505295718385,1.2461596308920067,0.16161045111749306,1.0695279055428668,1.625009413590324,23.31369772568148,,,,
PCA–Gaussian Process,N,120,1,1,PCA–Gaussian Process,SNV + latent scores,0.026501249987632036,426500,0.2641880164932609,0.40168590117349595,0.5518631095873087,0.6463258960335406,0.6373328703346915,36.973923695077424,,,,
PCA–Gaussian Process,N,120,1,2,PCA–Gaussian Process,SNV + latent scores,0.007353875000262633,426500,0.4396961799464349,0.7837285907884083,0.0821192084678668,1.1612215130297638,1.0108126245749012,22.465492442973144,,,,
PCA–Gaussian Process,N,120,1,3,PCA–Gaussian Process,SNV + latent scores,0.007376709021627903,426500,0.30043282385358366,0.5309015812029627,0.4671478257333286,0.29760694937466553,0.7580497785016733,29.96481283164298,,,,
PCA–Gaussian Process,N,120,1,4,PCA–Gaussian Process,SNV + latent scores,0.00718183399294503,426500,0.2657588083578945,0.3126918563109406,0.4808269095490214,0.3571087565803453,0.4446952195998989,29.684007713805496,,,,
PCA–Gaussian Process,N,120,1,5,PCA–Gaussian Process,SNV + latent scores,0.007124166993889958,426500,0.2231584657842186,0.3399102664527741,0.7107045957863232,1.1980367767343632,0.7145803969113622,52.432187067827286,,,,
PCA–Gaussian Process,P,120,1,1,PCA–Gaussian Process,SNV + latent scores,0.007914707995951176,426500,10.087172108000207,16.05026724964276,0.0035396613607190375,0.8792931469919367,16.73596743224872,4.097164895796081,,,,
PCA–Gaussian Process,P,120,1,2,PCA–Gaussian Process,SNV + latent scores,0.008105249988147989,426500,12.52138101021761,21.801638633937387,-0.16262296294773781,0.7417109911558788,23.25075931031931,6.232573556162379,,,,
PCA–Gaussian Process,P,120,1,3,PCA–Gaussian Process,SNV + latent scores,0.010670125018805265,426500,10.837644638314222,18.728893946888366,-0.04619499607711508,0.6424593216301008,19.76847331360908,5.258774161407,,,,
PCA–Gaussian Process,P,120,1,4,PCA–Gaussian Process,SNV + latent scores,0.010541249997913837,426500,7.595256797955774,10.841189987199263,0.22143636693873703,1.2021058126818034,12.743658262338325,14.92874523135541,,,,
PCA–Gaussian Process,P,120,1,5,PCA–Gaussian Process,SNV + latent scores,0.009835500008193776,426500,20.82731484827768,37.170370737528856,-0.23669794039690184,0.6972357145158508,38.38259505264647,3.1582656499772903,,,,
PCA–Gaussian Process,K,120,1,1,PCA–Gaussian Process,SNV + latent scores,0.008947333000833169,426500,0.7911827799309892,1.0473792049895803,0.1592862008400715,0.35220952662513755,1.1589076900122686,9.62358658794538,,,,
PCA–Gaussian Process,K,120,1,2,PCA–Gaussian Process,SNV + latent scores,0.007890457985922694,426500,0.9828763832428358,1.5006816330101405,0.17124012346128314,0.9329252449824377,1.8438307810072179,18.61066381642829,,,,
PCA–Gaussian Process,K,120,1,3,PCA–Gaussian Process,SNV + latent scores,0.007973665982717648,426500,0.9644032611800082,1.316147705132612,0.20923967183660674,1.1640267158057243,1.6675276701993704,21.07191210954522,,,,
PCA–Gaussian Process,K,120,1,4,PCA–Gaussian Process,SNV + latent scores,0.009910665976349264,426500,1.806878609751463,3.8314154059257812,-0.006380930675697227,0.37893875507758745,4.120640831905059,7.018942872668743,,,,
PCA–Gaussian Process,K,120,1,5,PCA–Gaussian Process,SNV + latent scores,0.010151583002880216,426500,1.0651600595059572,1.4671544176924227,-0.16211779305795337,0.9084268730869277,1.625009413590324,9.714097320158512,,,,
PLS–Cascade Forest,N,120,1,1,PLS–Cascade Forest,SNV + latent scores,0.8497769579989836,1548275,0.11287410279198468,0.19062252616618047,0.8990779740304105,1.3619586584099146,0.6373328703346915,70.0905860910522,,,,
PLS–Cascade Forest,N,120,1,2,PLS–Cascade Forest,SNV + latent scores,0.814317917014705,1549139,0.32695494668275177,0.5515708479882429,0.5453706078506566,1.6499829592505935,1.0108126245749012,45.43292845989069,,,,
PLS–Cascade Forest,N,120,1,3,PLS–Cascade Forest,SNV + latent scores,0.8169449999986682,1555043,0.17636539659836378,0.32828333105689544,0.7962599691325317,0.4812915705811962,0.7580497785016733,56.69369738412623,,,,
PLS–Cascade Forest,N,120,1,4,PLS–Cascade Forest,SNV + latent scores,0.8341907919966616,1544963,0.12451309428821593,0.21998167667382929,0.7430479726977519,0.5076104596000859,0.4446952195998989,50.532034755905144,,,,
PLS–Cascade Forest,N,120,1,5,PLS–Cascade Forest,SNV + latent scores,0.7996653330046684,1553900,0.13484056908662279,0.23892205810033956,0.8570693183779792,1.7044261347731176,0.7145803969113622,66.56470578635593,,,,
PLS–Cascade Forest,P,120,1,1,PLS–Cascade Forest,SNV + latent scores,0.8271094160154462,1547267,10.261900036299354,15.716527114755653,0.044548484863735305,0.8979649191550684,16.73596743224872,6.091313941784429,,,,
PLS–Cascade Forest,P,120,1,2,PLS–Cascade Forest,SNV + latent scores,0.7964431250002235,1545251,12.70725792192453,21.75050794520677,-0.1571760324891609,0.7434545915312082,23.25075931031931,6.452483315014525,,,,
PLS–Cascade Forest,P,120,1,3,PLS–Cascade Forest,SNV + latent scores,0.8035610829829238,1554044,10.358674000621745,18.30807677414638,0.00029048074150461733,0.6572264606729028,19.76847331360908,7.387502900678367,,,,
PLS–Cascade Forest,P,120,1,4,PLS–Cascade Forest,SNV + latent scores,0.812769959011348,1546547,7.351328585615396,9.908292684540921,0.3496639079219085,1.3152879022571808,12.743658262338325,22.24922796444437,,,,
PLS–Cascade Forest,P,120,1,5,PLS–Cascade Forest,SNV + latent scores,0.8272932499821763,1555187,21.828812299735816,37.2047744117515,-0.23898829382839737,0.6965909727922988,38.38259505264647,3.0686321216151353,,,,
PLS–Cascade Forest,K,120,1,1,PLS–Cascade Forest,SNV + latent scores,0.8219429999880958,1552595,0.49188381200486836,0.9157386310137007,0.35733691732021255,0.4028408559962496,1.1589076900122686,20.982608114024476,,,,
PLS–Cascade Forest,K,120,1,2,PLS–Cascade Forest,SNV + latent scores,0.813335333019495,1555052,0.7682761929539258,1.1861655707751648,0.4822236483691059,1.1802937251008794,1.8438307810072179,35.6684147486026,,,,
PLS–Cascade Forest,K,120,1,3,PLS–Cascade Forest,SNV + latent scores,1.033274875022471,1556060,0.7916736199834039,1.1126116754748383,0.4349032139783552,1.3769683749426032,1.6675276701993704,33.27776831782264,,,,
PLS–Cascade Forest,K,120,1,4,PLS–Cascade Forest,SNV + latent scores,0.9466722919896711,1551731,1.57880538677298,3.67211469529526,0.07556497488986502,0.395377569760213,4.120640831905059,10.884863663364618,,,,
PLS–Cascade Forest,K,120,1,5,PLS–Cascade Forest,SNV + latent scores,0.850099584000418,1551443,0.9061218249084009,1.2772290873774363,0.11928356571097054,1.0435109199843495,1.625009413590324,21.40174224864924,,,,
Tiny 1D CNN,N,120,1,1,Tiny 1D CNN,SNV + local convolutions,3.447642042010557,207916,0.1571766294703707,0.27870424210635786,0.7842629791557651,0.9315251107693043,0.6373328703346915,56.270223131595586,30.0,0.8161745667457581,51619.0,mps
Tiny 1D CNN,P,120,1,1,Tiny 1D CNN,SNV + local convolutions,3.447642042010557,207916,10.260023493675284,15.510801258850599,0.0693980726657688,0.9098749809554205,16.73596743224872,7.320557824684434,30.0,0.8161745667457581,51619.0,mps
Tiny 1D CNN,K,120,1,1,Tiny 1D CNN,SNV + local convolutions,3.447642042010557,207916,0.5102698162456345,0.9091618012810001,0.36653497342750674,0.40575498603947147,1.1589076900122686,21.550110581164976,30.0,0.8161745667457581,51619.0,mps
Tiny 1D CNN,N,120,1,2,Tiny 1D CNN,SNV + local convolutions,0.7194332919898443,207916,0.5910956087696553,0.9509180463710108,-0.3512667167642842,0.9570567132185035,1.0108126245749012,5.92538881566493,2.0,0.7923896312713623,51619.0,mps
Tiny 1D CNN,P,120,1,2,Tiny 1D CNN,SNV + local convolutions,0.7194332919898443,207916,13.263006309712727,22.34228673565817,-0.22100056532161494,0.7237627549641972,23.25075931031931,3.9072813172941636,2.0,0.7923896312713623,51619.0,mps
Tiny 1D CNN,K,120,1,2,Tiny 1D CNN,SNV + local convolutions,0.7194332919898443,207916,1.0725397953378788,1.7105886876578653,-0.07681915886985857,0.818445597248477,1.8438307810072179,7.226373196599268,2.0,0.7923896312713623,51619.0,mps
Tiny 1D CNN,N,120,1,3,Tiny 1D CNN,SNV + local convolutions,1.329534375021467,207916,0.17279912138858392,0.2936526347974595,0.836977890573831,0.5380506805565598,0.7580497785016733,61.26209081178285,26.0,0.7847234010696411,51619.0,mps
